销售日期,品类,正销售量,退货量,净销售量,正销售额,退货金额,净销售额,正销售成本额,退货成本额,净销售成本额,折扣销售量,折扣销售额,正常销售量,正常销售额,正常销售成本额,交易条数,单品数,最早扫码时间,最晚扫码时间,销量加权售价,销量加权进价,正常销售售价,正常销售进价,折扣销量占比,折扣销售额占比,正常销售加成率,星期,月份,折扣交易条数,折扣单品数,折扣同日正常价匹配条数,折扣价比中位数,折扣价比加权,折扣晚于19点占比,折扣同日正常价匹配率,正常销售量_正常面板,正常销售额_正常面板,正常销售成本额_正常面板,正常交易条数,正常单品数,正常销售售价_正常面板,正常销售进价_正常面板,正常销售加成率_正常面板,最后正常销售时间,正常销售面板存在,固定篮子价格指数,固定篮子成本指数,固定篮子加成率,固定篮子覆盖率,权重收缩系数,当前权重与基准权重距离,权重历史样本数,权重窗口天数,当日单品数,销量集中度HHI,前三单品销量占比,销量加权加成率
2020-07-04,茄类,57.067,0.0,57.067,327.403,0.0,327.403,177.76086,0.0,177.76086,0.0,0.0,57.067,327.403,177.76086,99,2,2026-08-27 09:18:32.311,2026-08-27 21:42:35.280,5.7371685913049575,3.114950146319239,5.7371685913049575,3.114950146319239,0.0,0.0,0.8418171469242441,6,7,0,0,0,,,,,57.067,327.403,177.76086,99.0,2.0,5.7371685913049575,3.114950146319239,0.8418171469242441,2026-08-27 21:42:35.280,是,5.439445631058578,2.920437812291604,0.8625445842965453,1.0,0.047619047619047616,0.09924098674879323,2,180,2.0,0.5124997646003506,1.0,0.8418171469242441
2020-07-04,辣椒类,81.282,0.0,81.282,826.4166,0.0,826.4166,464.50121,0.0,464.50121,0.444,5.860799999999999,80.838,820.5558,461.83721,293,10,2026-08-27 09:12:34.580,2026-08-27 21:38:27.249,10.167276887871854,5.714687261632342,10.150619758034589,5.713120190999283,0.00546246401417288,0.007091822695720293,0.7767208493226434,6,7,1,1,1,0.9428571428571428,0.9428571428571428,0.0,1.0,80.838,820.5558,461.83721,292.0,10.0,10.150619758034589,5.713120190999283,0.7767208493226434,2026-08-27 21:38:27.249,是,10.263964990919279,5.8709249294795,0.7482705219719532,1.0,0.2,0.11363815440291813,10,180,10.0,0.35696093900324916,0.7986590464880379,0.7791484332193666
2020-07-04,食用菌,47.262,0.0,47.262,578.7036,0.0,578.7036,346.67418,0.0,346.67418,0.438,7.7964,46.824,570.9072,341.41818,171,5,2026-08-27 09:22:13.415,2026-08-27 21:10:50.311,12.244585502094708,7.335156785578265,12.192619169656586,7.2915210148641725,0.009267487622191189,0.013472181614214944,0.6721640306324637,6,7,3,1,3,0.898989898989899,0.898989898989899,1.0,1.0,46.824,570.9072,341.41818,168.0,5.0,12.192619169656586,7.2915210148641725,0.6721640306324637,2026-08-27 21:10:50.311,是,12.38700147476253,7.415461854394951,0.6704288577010313,1.0,0.1111111111111111,0.03193940653921897,5,180,5.0,0.2975847351168029,0.9364855629591663,0.6693011288005357
2020-07-05,水生根茎类,4.019,0.0,4.019,40.19,0.0,40.19,21.782980000000002,0.0,21.782980000000002,0.0,0.0,4.019,40.19,21.782980000000002,12,1,2026-08-27 09:32:26.962,2026-08-27 18:43:38.155,10.0,5.42,10.0,5.42,0.0,0.0,0.845018450184502,7,7,0,0,0,,,,,4.019,40.19,21.782980000000002,12.0,1.0,10.0,5.42,0.845018450184502,2026-08-27 18:43:38.155,是,10.0,5.42,0.845018450184502,0.8279185450023318,0.047619047619047616,0.17208145499766828,2,180,1.0,1.0,1.0,0.845018450184502
2020-07-05,花叶类,223.899,0.0,223.899,1573.1793,0.0,1573.1793,956.80848,0.0,956.80848,4.253,29.0373,219.64600000000002,1544.142,937.91584,508,13,2026-08-27 09:12:12.464,2026-08-27 20:22:51.852,7.026289978963729,4.273393271073118,7.030139406135326,4.270124837238101,0.01899517193020067,0.018457718074475046,0.646354538590584,7,7,6,4,6,0.9615942028985507,0.9615942028985507,0.3333333333333333,1.0,219.64600000000002,1544.142,937.91584,502.0,13.0,7.030139406135326,4.270124837238101,0.646354538590584,2026-08-27 20:22:51.852,是,7.252577776989014,4.5237226881234545,0.6032321777879697,0.926951028615466,0.2982456140350877,0.3068316704155145,17,180,13.0,0.13073692877265836,0.5441164419110751,0.6441945623224408
2020-07-05,花菜类,55.474,0.0,55.474,697.982,0.0,697.982,465.82392000000004,0.0,465.82392000000004,0.0,0.0,55.474,697.982,465.82392000000004,106,2,2026-08-27 09:23:36.258,2026-08-27 20:14:51.873,12.582146591195876,8.397157587338214,12.582146591195876,8.397157587338214,0.0,0.0,0.4983816202482687,7,7,0,0,0,,,,,55.474,697.982,465.82392000000004,106.0,2.0,12.582146591195876,8.397157587338214,0.4983816202482687,2026-08-27 20:14:51.873,是,12.271332983677425,8.161975290982586,0.5034758800648282,1.0,0.047619047619047616,0.05180226791974152,2,180,2.0,0.6390659908907073,1.0,0.4983816202482687
2020-07-05,茄类,61.816,0.0,61.816,411.3631,0.0,411.3631,248.61746,0.0,248.61746,0.874,7.9081,60.942,403.455,243.36384,111,3,2026-08-27 09:27:53.600,2026-08-27 21:34:18.551,6.654637957810275,4.021894978646305,6.620311115486856,3.9933681205080243,0.014138734308269703,0.01922413556296129,0.6578264051060336,7,7,2,2,2,0.9732142857142857,0.9732142857142857,0.0,1.0,60.942,403.455,243.36384,109.0,3.0,6.620311115486856,3.9933681205080243,0.6578264051060336,2026-08-27 21:34:18.551,是,5.545279563462401,3.173205013205761,0.7475327123160658,1.0,0.047619047619047616,0.16451708181549668,2,180,3.0,0.3766585926153833,1.0,0.6546026172095876
2020-07-05,辣椒类,98.496,0.0,98.496,1016.2366,0.0,1016.2366,595.02793,0.0,595.02793,0.465,6.324,98.031,1009.9126,591.33118,352,10,2026-08-27 09:31:57.034,2026-08-27 21:44:06.643,10.317541829109812,6.041138015756985,10.301971825238954,6.032083524599361,0.004721003898635478,0.006222960283067939,0.7078629271671417,7,7,1,1,1,0.9714285714285714,0.9714285714285714,0.0,1.0,98.031,1009.9126,591.33118,351.0,10.0,10.301971825238954,6.032083524599361,0.7078629271671417,2026-08-27 21:44:06.643,是,10.277510681905028,6.006298398582694,0.7111222253510101,1.0,0.2,0.09444820614328547,10,180,10.0,0.34298424855247117,0.7907906682580002,0.7078805023488561
2020-07-05,食用菌,73.213,0.0,73.213,732.6238,0.0,732.6238,430.89539,0.0,430.89539,0.0,0.0,73.213,732.6238,430.89539,207,5,2026-08-27 09:27:17.632,2026-08-27 21:42:49.415,10.006744703809433,5.885503803969241,10.006744703809433,5.885503803969241,0.0,0.0,0.7002358739553931,7,7,0,0,0,,,,,73.213,732.6238,430.89539,207.0,5.0,10.006744703809433,5.885503803969241,0.7002358739553931,2026-08-27 21:42:49.415,是,12.19737036259485,7.327469633806196,0.6646087902324096,0.963971413042221,0.1111111111111111,0.27317552893611785,5,180,5.0,0.2424959086947885,0.783972791717318,0.7002358739553931
2020-07-06,水生根茎类,3.089,0.0,3.089,30.7757,0.0,30.7757,16.835050000000003,0.0,16.835050000000003,0.381,3.6957,2.708,27.080000000000002,14.758600000000001,11,1,2026-08-27 09:24:41.889,2026-08-27 19:16:51.598,9.962997733894465,5.450000000000001,10.0,5.45,0.12334088701845258,0.12008500212830252,0.8348623853211008,1,7,1,1,1,0.97,0.97,0.0,1.0,2.708,27.080000000000002,14.758600000000001,10.0,1.0,10.0,5.45,0.8348623853211008,2026-08-27 19:16:51.598,是,10.0,5.45,0.8348623853211008,0.8575778368642252,0.047619047619047616,0.14242216313577488,2,180,1.0,1.0,1.0,0.8280729786962318
2020-07-06,花叶类,195.74,0.0,195.74,1511.5968,0.0,1511.5968,952.11855,0.0,952.11855,12.301,76.9308,183.439,1434.666,896.6381200000001,419,14,2026-08-27 09:19:31.436,2026-08-27 21:38:56.189,7.722472667824666,4.8642002145703485,7.82094320182731,4.887936153162633,0.06284356799836517,0.05089373039159649,0.6000501963936127,1,7,15,3,15,0.75,0.75,0.9333333333333333,1.0,183.439,1434.666,896.6381200000001,404.0,14.0,7.82094320182731,4.887936153162633,0.6000501963936127,2026-08-27 21:38:56.189,是,7.373078583944395,4.694747070644999,0.5704953798355377,0.953924365495805,0.2982456140350877,0.15474278710973327,17,180,14.0,0.10451203828409954,0.444823619840928,0.587614063395782
2020-07-06,花菜类,42.721000000000004,0.0,42.721000000000004,506.3038,0.0,506.3038,334.04152,0.0,334.04152,0.444,5.860799999999999,42.277,500.443,329.8324,86,2,2026-08-27 09:30:55.123,2026-08-27 21:12:15.233,11.851403291121462,7.819140937712131,11.837240106913924,7.801698322965206,0.010393015144776573,0.011575658725057957,0.5172645258622257,1,7,1,1,1,0.9428571428571428,0.9428571428571428,1.0,1.0,42.277,500.443,329.8324,85.0,2.0,11.837240106913924,7.801698322965206,0.5172645258622257,2026-08-27 21:12:15.233,是,12.618275321314657,8.407781649340174,0.500785325735108,1.0,0.047619047619047616,0.1562070428801464,2,180,2.0,0.5090984711769052,1.0,0.5156912230551463
2020-07-06,茄类,30.727,0.0,30.727,201.412,0.0,201.412,102.02501,0.0,102.02501,0.0,0.0,30.727,201.412,102.02501,57,3,2026-08-27 09:25:39.459,2026-08-27 21:22:31.248,6.554886581833567,3.3203700328701142,6.554886581833567,3.3203700328701142,0.0,0.0,0.9741433987607548,1,7,0,0,0,,,,,30.727,201.412,102.02501,57.0,3.0,6.554886581833567,3.3203700328701142,0.9741433987607548,2026-08-27 21:22:31.248,是,6.3340647829581265,3.3986336340404013,0.8637092034624496,1.0,0.06976744186046512,0.2013787653224718,3,180,3.0,0.4012068370229912,1.0,0.9741433987607548
2020-07-06,辣椒类,58.682,0.0,58.682,645.2908,0.0,645.2908,365.2896,0.0,365.2896,0.0,0.0,58.682,645.2908,365.2896,223,10,2026-08-27 09:19:33.234,2026-08-27 21:51:48.017,10.996400940663236,6.224900310146212,10.996400940663236,6.224900310146212,0.0,0.0,0.7665184007428627,1,7,0,0,0,,,,,58.682,645.2908,365.2896,223.0,10.0,10.996400940663236,6.224900310146212,0.7665184007428627,2026-08-27 21:51:48.017,是,10.324216832814633,5.958768673830853,0.7326091006277076,1.0,0.2,0.13856363118071746,10,180,10.0,0.2545366839299517,0.7117344330459086,0.7665184007428627
2020-07-06,食用菌,40.578,0.0,40.578,487.603,0.0,487.603,291.28319,0.0,291.28319,1.0,3.4,39.578,484.20300000000003,289.64319,137,6,2026-08-27 09:27:50.155,2026-08-27 21:27:27.508,12.01643747843659,7.178352555571984,12.234145232199706,7.318287685077568,0.024643895707033365,0.0069728857287588465,0.6717223698578931,1,7,1,1,1,0.9714285714285714,0.9714285714285714,0.0,1.0,39.578,484.20300000000003,289.64319,136.0,6.0,12.234145232199706,7.318287685077568,0.6717223698578931,2026-08-27 21:27:27.508,是,11.66739952632242,6.967587331765242,0.6745250501749331,1.0,0.13043478260869565,0.047300721513900905,6,180,6.0,0.2636409667497173,0.8659608873616654,0.6739826283830521
2020-07-07,水生根茎类,3.117,0.0,3.117,31.17,0.0,31.17,17.01882,0.0,17.01882,0.0,0.0,3.117,31.17,17.01882,11,1,2026-08-27 09:44:06.142,2026-08-27 19:30:27.392,10.0,5.460000000000001,10.0,5.460000000000001,0.0,0.0,0.8315018315018312,2,7,0,0,0,,,,,3.117,31.17,17.01882,11.0,1.0,10.0,5.460000000000001,0.8315018315018312,2026-08-27 19:30:27.392,是,10.0,5.460000000000001,0.8315018315018312,0.8723968339352954,0.047619047619047616,0.12760316606470457,2,180,1.0,1.0,1.0,0.8315018315018312
2020-07-07,花叶类,175.052,-3.0,172.052,1348.709,-20.3,1328.409,839.05841,-12.21,826.8484100000001,15.177,70.031,159.875,1278.678,783.12681,382,15,2026-08-27 09:08:46.027,2026-08-27 21:42:54.615,7.704619198866623,4.79319522199118,7.997985926505083,4.898369413604378,0.08669995201425862,0.05192446999315642,0.6327853722694032,2,7,24,3,24,0.6666666666666666,0.6666666666666666,0.5416666666666666,1.0,159.875,1278.678,783.12681,355.0,15.0,7.997985926505083,4.898369413604378,0.6327853722694032,2026-08-27 21:38:21.312,是,7.906850923207671,4.845407483576023,0.6318237320614843,0.9722388424918003,0.2982456140350877,0.16195686285290492,17,180,15.0,0.1035837166864017,0.4525160281469899,0.6074077608017778
2020-07-07,花菜类,45.749,0.0,45.749,526.991,0.0,526.991,334.62056,0.0,334.62056,0.0,0.0,45.749,526.991,334.62056,97,2,2026-08-27 09:14:17.998,2026-08-27 20:28:51.519,11.519180747120155,7.314270475857396,11.519180747120155,7.314270475857396,0.0,0.0,0.5748912738655387,2,7,0,0,0,,,,,45.749,526.991,334.62056,97.0,2.0,11.519180747120155,7.314270475857396,0.5748912738655387,2026-08-27 20:28:51.519,是,12.503026093512222,8.046251413573094,0.553894534344411,1.0,0.047619047619047616,0.19676906927841353,2,180,2.0,0.500029432084807,1.0,0.5748912738655387
2020-07-07,茄类,32.112,0.0,32.112,186.848,0.0,186.848,105.2496,0.0,105.2496,0.0,0.0,32.112,186.848,105.2496,56,2,2026-08-27 09:29:56.467,2026-08-27 21:29:07.998,5.818634778276034,3.277578475336323,5.818634778276034,3.277578475336323,0.0,0.0,0.7752846566637783,2,7,0,0,0,,,,,32.112,186.848,105.2496,56.0,2.0,5.818634778276034,3.277578475336323,0.7752846566637783,2026-08-27 21:29:07.998,是,5.995288077484949,3.3968194523023403,0.7649710741680382,0.9391011280505938,0.06976744186046512,0.07468449846840158,3,180,2.0,0.5041116679563729,0.9999999999999999,0.7752846566637783
